device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
8696,1,2025-12-12 17:41:23.953088,2025-12-12 17:41:25.507599,0,0,59,1.554511
8696,2,2025-12-12 17:41:24.053913,2025-12-12 17:41:25.606509,0,0,59,1.552596
8696,3,2025-12-12 17:41:24.154387,2025-12-12 17:41:25.707652,0,0,59,1.553265
8696,4,2025-12-12 17:41:24.255378,2025-12-12 17:41:25.807982,0,0,59,1.552604
8696,5,2025-12-12 17:41:24.356497,2025-12-12 17:41:25.909402,0,0,59,1.552905
8696,6,2025-12-12 17:41:24.458076,2025-12-12 17:41:26.010803,0,0,59,1.552727
8696,7,2025-12-12 17:41:24.560368,2025-12-12 17:41:26.112707,0,0,59,1.552339
8696,8,2025-12-12 17:41:24.661323,2025-12-12 17:41:26.213955,0,0,58,1.552632
8696,9,2025-12-12 17:41:24.762067,2025-12-12 17:41:26.314319,0,0,59,1.552252
8696,10,2025-12-12 17:41:24.862556,2025-12-12 17:41:26.415826,0,0,60,1.55327
8696,11,2025-12-12 17:41:24.963392,2025-12-12 17:41:26.516519,0,0,60,1.553127
8696,12,2025-12-12 17:41:25.064128,2025-12-12 17:41:26.616606,0,0,59,1.552478
8696,13,2025-12-12 17:41:25.164799,2025-12-12 17:41:26.717409,0,0,60,1.55261
8696,14,2025-12-12 17:41:25.265269,2025-12-12 17:41:26.818289,0,0,60,1.55302
8696,15,2025-12-12 17:41:25.365711,2025-12-12 17:41:26.918668,0,0,60,1.552957
8696,16,2025-12-12 17:41:25.466153,2025-12-12 17:41:27.018302,0,0,59,1.552149
8696,17,2025-12-12 17:41:25.566899,2025-12-12 17:41:27.119903,0,0,60,1.553004
8696,18,2025-12-12 17:41:25.667553,2025-12-12 17:41:27.220098,0,0,60,1.552545
8696,19,2025-12-12 17:41:25.768054,2025-12-12 17:41:27.320692,0,0,60,1.552638
8696,20,2025-12-12 17:41:25.868711,2025-12-12 17:41:27.421400,0,0,60,1.552689
8696,21,2025-12-12 17:41:25.969191,2025-12-12 17:41:27.521615,0,0,59,1.552424
8696,22,2025-12-12 17:41:26.070218,2025-12-12 17:41:27.622791,0,0,60,1.552573
8696,23,2025-12-12 17:41:26.170957,2025-12-12 17:41:27.722952,0,0,60,1.551995
8696,24,2025-12-12 17:41:26.272118,2025-12-12 17:41:27.826799,0,0,60,1.554681
8696,25,2025-12-12 17:41:26.372694,2025-12-12 17:41:27.925195,0,0,60,1.552501
8696,26,2025-12-12 17:41:26.473214,2025-12-12 17:41:28.025524,0,0,60,1.55231
8696,27,2025-12-12 17:41:26.574030,2025-12-12 17:41:28.129324,0,0,60,1.555294
8696,28,2025-12-12 17:41:26.674926,2025-12-12 17:41:28.227702,0,0,60,1.552776
8696,29,2025-12-12 17:41:26.775670,2025-12-12 17:41:28.328294,0,0,60,1.552624
8696,30,2025-12-12 17:41:26.876455,2025-12-12 17:41:28.430564,0,0,59,1.554109
8696,31,2025-12-12 17:41:26.977383,2025-12-12 17:41:28.530416,0,0,60,1.553033
8696,32,2025-12-12 17:41:27.077683,2025-12-12 17:41:28.630385,0,0,60,1.552702
8696,33,2025-12-12 17:41:27.178645,2025-12-12 17:41:28.731280,0,0,60,1.552635
8696,34,2025-12-12 17:41:27.279277,2025-12-12 17:41:28.837318,0,0,60,1.558041
