device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
16852,1,2025-12-12 17:40:08.033185,2025-12-12 17:40:09.585774,0,0,59,1.552589
16852,2,2025-12-12 17:40:08.133543,2025-12-12 17:40:09.685307,0,0,59,1.551764
16852,3,2025-12-12 17:40:08.234025,2025-12-12 17:40:09.798177,0,0,59,1.564152
16852,4,2025-12-12 17:40:08.334473,2025-12-12 17:40:09.903310,0,0,59,1.568837
16852,5,2025-12-12 17:40:08.434922,2025-12-12 17:40:10.005706,0,0,58,1.570784
16852,6,2025-12-12 17:40:08.535347,2025-12-12 17:40:10.098969,0,0,59,1.563622
16852,7,2025-12-12 17:40:08.635764,2025-12-12 17:40:10.187412,0,0,58,1.551648
16852,8,2025-12-12 17:40:08.736198,2025-12-12 17:40:10.293781,0,0,59,1.557583
16852,9,2025-12-12 17:40:08.836652,2025-12-12 17:40:10.395535,0,0,59,1.558883
16852,10,2025-12-12 17:40:08.937116,2025-12-12 17:40:10.492118,0,0,60,1.555002
16852,11,2025-12-12 17:40:09.037554,2025-12-12 17:40:10.598251,0,0,60,1.560697
16852,12,2025-12-12 17:40:09.138037,2025-12-12 17:40:10.694021,0,0,60,1.555984
16852,13,2025-12-12 17:40:09.238507,2025-12-12 17:40:10.790379,0,0,60,1.551872
16852,14,2025-12-12 17:40:09.338928,2025-12-12 17:40:10.894347,0,0,60,1.555419
16852,15,2025-12-12 17:40:09.439559,2025-12-12 17:40:10.998528,0,0,60,1.558969
16852,16,2025-12-12 17:40:09.540740,2025-12-12 17:40:11.098493,0,0,60,1.557753
16852,17,2025-12-12 17:40:09.641337,2025-12-12 17:40:11.205457,0,0,60,1.56412
16852,18,2025-12-12 17:40:09.741746,2025-12-12 17:40:11.296462,0,0,60,1.554716
16852,19,2025-12-12 17:40:09.842827,2025-12-12 17:40:11.395285,0,0,60,1.552458
16852,20,2025-12-12 17:40:09.943540,2025-12-12 17:40:11.497603,0,0,60,1.554063
16852,21,2025-12-12 17:40:10.044279,2025-12-12 17:40:11.609938,0,0,60,1.565659
16852,22,2025-12-12 17:40:10.144734,2025-12-12 17:40:11.712976,0,0,59,1.568242
16852,23,2025-12-12 17:40:10.245160,2025-12-12 17:40:11.809902,0,0,60,1.564742
16852,24,2025-12-12 17:40:10.345823,2025-12-12 17:40:11.897296,0,0,60,1.551473
16852,25,2025-12-12 17:40:10.446464,2025-12-12 17:40:12.007556,0,0,60,1.561092
16852,26,2025-12-12 17:40:10.546950,2025-12-12 17:40:12.115901,0,0,60,1.568951
16852,27,2025-12-12 17:40:10.647461,2025-12-12 17:40:12.207217,0,0,60,1.559756
16852,28,2025-12-12 17:40:10.748062,2025-12-12 17:40:12.309125,0,0,60,1.561063
16852,29,2025-12-12 17:40:10.848988,2025-12-12 17:40:12.407875,0,0,59,1.558887
16852,30,2025-12-12 17:40:10.949441,2025-12-12 17:40:12.513007,0,0,60,1.563566
16852,31,2025-12-12 17:40:11.050430,2025-12-12 17:40:12.619236,0,0,60,1.568806
16852,32,2025-12-12 17:40:11.150750,2025-12-12 17:40:12.710609,0,0,60,1.559859
16852,33,2025-12-12 17:40:11.251381,2025-12-12 17:40:12.807336,0,0,59,1.555955
16852,34,2025-12-12 17:40:11.351897,2025-12-12 17:40:12.906326,0,0,60,1.554429
16852,35,2025-12-12 17:40:11.452379,2025-12-12 17:40:13.007186,0,0,60,1.554807
16852,36,2025-12-12 17:40:11.552818,2025-12-12 17:40:13.106644,0,0,60,1.553826
16852,37,2025-12-12 17:40:11.653253,2025-12-12 17:40:13.212220,0,0,60,1.558967
16852,38,2025-12-12 17:40:11.754166,2025-12-12 17:40:13.307332,0,0,60,1.553166
16852,39,2025-12-12 17:40:11.854687,2025-12-12 17:40:13.415132,0,0,60,1.560445
16852,40,2025-12-12 17:40:11.955182,2025-12-12 17:40:13.519528,0,0,60,1.564346
16852,41,2025-12-12 17:40:12.055947,2025-12-12 17:40:13.621889,0,0,60,1.565942
16852,42,2025-12-12 17:40:12.156464,2025-12-12 17:40:13.718452,0,0,59,1.561988
16852,43,2025-12-12 17:40:12.257123,2025-12-12 17:40:13.818938,0,0,60,1.561815
16852,44,2025-12-12 17:40:12.357824,2025-12-12 17:40:13.918975,0,0,60,1.561151
16852,45,2025-12-12 17:40:12.458361,2025-12-12 17:40:14.018930,0,0,60,1.560569
16852,46,2025-12-12 17:40:12.558836,2025-12-12 17:40:14.127939,0,0,60,1.569103
16852,47,2025-12-12 17:40:12.659753,2025-12-12 17:40:14.229538,0,0,60,1.569785
16852,48,2025-12-12 17:40:12.760264,2025-12-12 17:40:15.005037,0,0,60,2.244773
16852,49,2025-12-12 17:40:12.860798,2025-12-12 17:40:15.032205,0,0,60,2.171407
16852,50,2025-12-12 17:40:12.961234,2025-12-12 17:40:15.041481,0,0,60,2.080247
16852,51,2025-12-12 17:40:13.062027,2025-12-12 17:40:15.058346,0,0,60,1.996319
16852,52,2025-12-12 17:40:13.162604,2025-12-12 17:40:15.072014,0,0,60,1.90941
16852,53,2025-12-12 17:40:13.263551,2025-12-12 17:40:15.080967,0,0,60,1.817416
16852,54,2025-12-12 17:40:13.364262,2025-12-12 17:40:15.097093,0,0,60,1.732831
16852,55,2025-12-12 17:40:13.464767,2025-12-12 17:40:15.112953,0,0,60,1.648186
16852,56,2025-12-12 17:40:13.565270,2025-12-12 17:40:15.138651,0,0,60,1.573381
16852,57,2025-12-12 17:40:13.665747,2025-12-12 17:40:15.223966,0,0,60,1.558219
16852,58,2025-12-12 17:40:13.766219,2025-12-12 17:40:15.331629,0,0,60,1.56541
16852,59,2025-12-12 17:40:13.866644,2025-12-12 17:40:15.427158,0,0,59,1.560514
16852,60,2025-12-12 17:40:13.967124,2025-12-12 17:40:15.518327,0,0,60,1.551203
16852,61,2025-12-12 17:40:14.068022,2025-12-12 17:40:15.621024,0,0,60,1.553002
16852,62,2025-12-12 17:40:14.168373,2025-12-12 17:40:15.721236,0,0,60,1.552863
16852,63,2025-12-12 17:40:14.268825,2025-12-12 17:40:15.821751,0,0,60,1.552926
16852,64,2025-12-12 17:40:14.369334,2025-12-12 17:40:15.921221,0,0,60,1.551887
16852,65,2025-12-12 17:40:14.469837,2025-12-12 17:40:16.024107,0,0,60,1.55427
16852,66,2025-12-12 17:40:14.570779,2025-12-12 17:40:16.123186,0,0,60,1.552407
16852,67,2025-12-12 17:40:14.671237,2025-12-12 17:40:16.223379,0,0,60,1.552142
16852,68,2025-12-12 17:40:14.772064,2025-12-12 17:40:16.324093,0,0,60,1.552029
16852,69,2025-12-12 17:40:14.872519,2025-12-12 17:40:16.424370,0,0,60,1.551851
16852,70,2025-12-12 17:40:14.973545,2025-12-12 17:40:16.525170,0,0,60,1.551625
16852,71,2025-12-12 17:40:15.074032,2025-12-12 17:40:16.627002,0,0,60,1.55297
16852,72,2025-12-12 17:40:15.175114,2025-12-12 17:40:16.726815,0,0,60,1.551701
16852,73,2025-12-12 17:40:15.276004,2025-12-12 17:40:16.827408,0,0,60,1.551404
16852,74,2025-12-12 17:40:15.376464,2025-12-12 17:40:16.928285,0,0,60,1.551821
16852,75,2025-12-12 17:40:15.477082,2025-12-12 17:40:17.028106,0,0,60,1.551024
16852,76,2025-12-12 17:40:15.577589,2025-12-12 17:40:17.129391,0,0,60,1.551802
16852,77,2025-12-12 17:40:15.678082,2025-12-12 17:40:17.229826,0,0,60,1.551744
16852,78,2025-12-12 17:40:15.778523,2025-12-12 17:40:17.337619,0,0,60,1.559096
16852,79,2025-12-12 17:40:15.879044,2025-12-12 17:40:17.432389,0,0,60,1.553345
16852,80,2025-12-12 17:40:15.979990,2025-12-12 17:40:17.531524,0,0,60,1.551534
16852,81,2025-12-12 17:40:16.080416,2025-12-12 17:40:17.631911,0,0,60,1.551495
16852,82,2025-12-12 17:40:16.180874,2025-12-12 17:40:17.732933,0,0,59,1.552059
16852,83,2025-12-12 17:40:16.281483,2025-12-12 17:40:17.833441,0,0,60,1.551958
16852,84,2025-12-12 17:40:16.381993,2025-12-12 17:40:17.933454,0,0,59,1.551461
16852,85,2025-12-12 17:40:16.482700,2025-12-12 17:40:18.035204,0,0,60,1.552504
16852,86,2025-12-12 17:40:16.583170,2025-12-12 17:40:18.136091,0,0,60,1.552921
16852,87,2025-12-12 17:40:16.683711,2025-12-12 17:40:18.253470,0,0,60,1.569759
16852,88,2025-12-12 17:40:16.784146,2025-12-12 17:40:18.337138,0,0,60,1.552992
16852,89,2025-12-12 17:40:16.884629,2025-12-12 17:40:18.436555,0,0,60,1.551926
16852,90,2025-12-12 17:40:16.985106,2025-12-12 17:40:18.536880,0,0,60,1.551774
16852,91,2025-12-12 17:40:17.085863,2025-12-12 17:40:18.639275,0,0,60,1.553412
16852,92,2025-12-12 17:40:17.186197,2025-12-12 17:40:18.740114,0,0,60,1.553917
16852,93,2025-12-12 17:40:17.287199,2025-12-12 17:40:18.843669,0,0,60,1.55647
16852,94,2025-12-12 17:40:17.387979,2025-12-12 17:40:18.942901,0,0,60,1.554922
16852,95,2025-12-12 17:40:17.488514,2025-12-12 17:40:19.040490,0,0,60,1.551976
16852,96,2025-12-12 17:40:17.589140,2025-12-12 17:40:19.140201,0,0,60,1.551061
16852,97,2025-12-12 17:40:17.689579,2025-12-12 17:40:19.241994,0,0,60,1.552415
16852,98,2025-12-12 17:40:17.790562,2025-12-12 17:40:19.342127,0,0,60,1.551565
16852,99,2025-12-12 17:40:17.891291,2025-12-12 17:40:19.443530,0,0,60,1.552239
16852,100,2025-12-12 17:40:17.991797,2025-12-12 17:40:19.543147,0,0,61,1.55135
16852,101,2025-12-12 17:40:18.092269,2025-12-12 17:40:19.644417,0,0,60,1.552148
16852,102,2025-12-12 17:40:18.192756,2025-12-12 17:40:19.745249,0,0,61,1.552493
16852,103,2025-12-12 17:40:18.293674,2025-12-12 17:40:19.845555,0,0,60,1.551881
16852,104,2025-12-12 17:40:18.394419,2025-12-12 17:40:19.945984,0,0,61,1.551565
16852,105,2025-12-12 17:40:18.494956,2025-12-12 17:40:20.047585,0,0,61,1.552629
16852,106,2025-12-12 17:40:18.595916,2025-12-12 17:40:20.156964,0,0,61,1.561048
16852,107,2025-12-12 17:40:18.696418,2025-12-12 17:40:20.261769,0,0,61,1.565351
16852,108,2025-12-12 17:40:18.796840,2025-12-12 17:40:20.368444,0,0,61,1.571604
16852,109,2025-12-12 17:40:18.897335,2025-12-12 17:40:20.452786,0,0,61,1.555451
16852,110,2025-12-12 17:40:18.997785,2025-12-12 17:40:20.549340,0,0,61,1.551555
16852,111,2025-12-12 17:40:19.098223,2025-12-12 17:40:20.654938,0,0,61,1.556715
16852,112,2025-12-12 17:40:19.198718,2025-12-12 17:40:20.752161,0,0,61,1.553443
16852,113,2025-12-12 17:40:19.299185,2025-12-12 17:40:20.851722,0,0,61,1.552537
16852,114,2025-12-12 17:40:19.399623,2025-12-12 17:40:20.950258,0,0,61,1.550635
16852,115,2025-12-12 17:40:19.500051,2025-12-12 17:40:21.051856,0,0,61,1.551805
16852,116,2025-12-12 17:40:19.600733,2025-12-12 17:40:21.151905,0,0,61,1.551172
16852,117,2025-12-12 17:40:19.701204,2025-12-12 17:40:21.252616,0,0,61,1.551412
16852,118,2025-12-12 17:40:19.801964,2025-12-12 17:40:21.353970,0,0,61,1.552006
16852,119,2025-12-12 17:40:19.902656,2025-12-12 17:40:21.541130,0,0,61,1.638474
16852,120,2025-12-12 17:40:20.003093,2025-12-12 17:40:21.574517,0,0,61,1.571424
16852,121,2025-12-12 17:40:20.103947,2025-12-12 17:40:21.672256,0,0,61,1.568309
16852,122,2025-12-12 17:40:20.204273,2025-12-12 17:40:21.768745,0,0,61,1.564472
16852,123,2025-12-12 17:40:20.305022,2025-12-12 17:40:21.865528,0,0,61,1.560506
16852,124,2025-12-12 17:40:20.405926,2025-12-12 17:40:21.957646,0,0,61,1.55172
16852,125,2025-12-12 17:40:20.506656,2025-12-12 17:40:22.063902,0,0,61,1.557246
16852,126,2025-12-12 17:40:20.607323,2025-12-12 17:40:22.160190,0,0,61,1.552867
16852,127,2025-12-12 17:40:20.708415,2025-12-12 17:40:22.260068,0,0,61,1.551653
16852,128,2025-12-12 17:40:20.809370,2025-12-12 17:40:22.368321,0,0,61,1.558951
16852,129,2025-12-12 17:40:20.910206,2025-12-12 17:40:22.478352,0,0,60,1.568146
16852,130,2025-12-12 17:40:21.011178,2025-12-12 17:40:22.571271,0,0,61,1.560093
16852,131,2025-12-12 17:40:21.111759,2025-12-12 17:40:22.663512,0,0,61,1.551753
16852,132,2025-12-12 17:40:21.212417,2025-12-12 17:40:22.770107,0,0,61,1.55769
16852,133,2025-12-12 17:40:21.313219,2025-12-12 17:40:22.864971,0,0,61,1.551752
16852,134,2025-12-12 17:40:21.413668,2025-12-12 17:40:22.965632,0,0,61,1.551964
16852,135,2025-12-12 17:40:21.514220,2025-12-12 17:40:23.070966,0,0,61,1.556746
16852,136,2025-12-12 17:40:21.614707,2025-12-12 17:40:23.176498,0,0,61,1.561791
16852,137,2025-12-12 17:40:21.715431,2025-12-12 17:40:23.268518,0,0,61,1.553087
16852,138,2025-12-12 17:40:21.815889,2025-12-12 17:40:23.369050,0,0,61,1.553161
16852,139,2025-12-12 17:40:21.916617,2025-12-12 17:40:23.474445,0,0,61,1.557828
16852,140,2025-12-12 17:40:22.017046,2025-12-12 17:40:23.574413,0,0,61,1.557367
16852,141,2025-12-12 17:40:22.117847,2025-12-12 17:40:23.674949,0,0,61,1.557102
16852,142,2025-12-12 17:40:22.218616,2025-12-12 17:40:23.770642,0,0,61,1.552026
16852,143,2025-12-12 17:40:22.319419,2025-12-12 17:40:23.871558,0,0,61,1.552139
16852,144,2025-12-12 17:40:22.420358,2025-12-12 17:40:23.985062,0,0,61,1.564704
16852,145,2025-12-12 17:40:22.521114,2025-12-12 17:40:24.078392,0,0,61,1.557278
16852,146,2025-12-12 17:40:22.622101,2025-12-12 17:40:24.174516,0,0,61,1.552415
16852,147,2025-12-12 17:40:22.722703,2025-12-12 17:40:24.277930,0,0,61,1.555227
16852,148,2025-12-12 17:40:22.823621,2025-12-12 17:40:24.376693,0,0,60,1.553072
16852,149,2025-12-12 17:40:22.924503,2025-12-12 17:40:24.485816,0,0,60,1.561313
16852,150,2025-12-12 17:40:23.025324,2025-12-12 17:40:24.588029,0,0,61,1.562705
