device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
16928,1,2025-12-12 17:09:45.562331,2025-12-12 17:09:47.104722,0,0,59,1.542391
16928,2,2025-12-12 17:09:45.663284,2025-12-12 17:09:47.206240,0,0,59,1.542956
16928,3,2025-12-12 17:09:45.764221,2025-12-12 17:09:47.304732,0,0,59,1.540511
16928,4,2025-12-12 17:09:45.865669,2025-12-12 17:09:47.407011,0,0,59,1.541342
16928,5,2025-12-12 17:09:45.966704,2025-12-12 17:09:47.510810,0,0,59,1.544106
16928,6,2025-12-12 17:09:46.067538,2025-12-12 17:09:47.609634,0,0,59,1.542096
16928,7,2025-12-12 17:09:46.169007,2025-12-12 17:09:47.721246,0,0,59,1.552239
16928,8,2025-12-12 17:09:46.270478,2025-12-12 17:09:47.950942,0,0,59,1.680464
16928,9,2025-12-12 17:09:46.371602,2025-12-12 17:09:47.951968,0,0,59,1.580366
16928,10,2025-12-12 17:09:46.472824,2025-12-12 17:09:48.016537,0,0,60,1.543713
16928,11,2025-12-12 17:09:46.574097,2025-12-12 17:09:48.118866,0,0,59,1.544769
16928,12,2025-12-12 17:09:46.674922,2025-12-12 17:09:48.216200,0,0,60,1.541278
16928,13,2025-12-12 17:09:46.776030,2025-12-12 17:09:48.316544,0,0,60,1.540514
16928,14,2025-12-12 17:09:46.877523,2025-12-12 17:09:48.417856,0,0,60,1.540333
16928,15,2025-12-12 17:09:46.978538,2025-12-12 17:09:48.519645,0,0,60,1.541107
16928,16,2025-12-12 17:09:47.079545,2025-12-12 17:09:48.621592,0,0,60,1.542047
16928,17,2025-12-12 17:09:47.180612,2025-12-12 17:09:48.723642,0,0,60,1.54303
16928,18,2025-12-12 17:09:47.281667,2025-12-12 17:09:48.823070,0,0,60,1.541403
16928,19,2025-12-12 17:09:47.382925,2025-12-12 17:09:48.925824,0,0,60,1.542899
16928,20,2025-12-12 17:09:47.484081,2025-12-12 17:09:49.029561,0,0,60,1.54548
16928,21,2025-12-12 17:09:47.585944,2025-12-12 17:09:49.167357,0,0,60,1.581413
16928,22,2025-12-12 17:09:47.687221,2025-12-12 17:09:49.229744,0,0,60,1.542523
16928,23,2025-12-12 17:09:47.788495,2025-12-12 17:09:49.332369,0,0,60,1.543874
16928,24,2025-12-12 17:09:47.889763,2025-12-12 17:09:49.432398,0,0,60,1.542635
16928,25,2025-12-12 17:09:47.991003,2025-12-12 17:09:49.531811,0,0,60,1.540808
16928,26,2025-12-12 17:09:48.092376,2025-12-12 17:09:49.635333,0,0,60,1.542957
16928,28,2025-12-12 17:09:48.295076,2025-12-12 17:09:49.844325,0,1,60,1.549249
16928,29,2025-12-12 17:09:48.395891,2025-12-12 17:09:49.940518,0,0,60,1.544627
16928,30,2025-12-12 17:09:48.496912,2025-12-12 17:09:50.039169,0,0,60,1.542257
16928,31,2025-12-12 17:09:48.598388,2025-12-12 17:09:50.140697,0,0,60,1.542309
16928,32,2025-12-12 17:09:48.699343,2025-12-12 17:09:50.240192,0,0,60,1.540849
16928,33,2025-12-12 17:09:48.800239,2025-12-12 17:09:50.340595,0,0,60,1.540356
16928,34,2025-12-12 17:09:48.901492,2025-12-12 17:09:50.443575,0,0,59,1.542083
16928,35,2025-12-12 17:09:49.002517,2025-12-12 17:09:50.544370,0,0,60,1.541853
16928,36,2025-12-12 17:09:49.103539,2025-12-12 17:09:50.676580,0,0,60,1.573041
16928,37,2025-12-12 17:09:49.204555,2025-12-12 17:09:50.745310,0,0,60,1.540755
16928,39,2025-12-12 17:09:49.406675,2025-12-12 17:09:50.983802,0,1,60,1.577127
16928,40,2025-12-12 17:09:49.507523,2025-12-12 17:09:51.050139,0,0,60,1.542616
16928,41,2025-12-12 17:09:49.608743,2025-12-12 17:09:51.149098,0,0,60,1.540355
16928,42,2025-12-12 17:09:49.709376,2025-12-12 17:09:51.250771,0,0,60,1.541395
16928,43,2025-12-12 17:09:49.810038,2025-12-12 17:09:51.350454,0,0,60,1.540416
16928,44,2025-12-12 17:09:49.910589,2025-12-12 17:09:51.453607,0,0,60,1.543018
16928,45,2025-12-12 17:09:50.011379,2025-12-12 17:09:51.550956,0,0,60,1.539577
16928,46,2025-12-12 17:09:50.112512,2025-12-12 17:09:51.699997,0,0,60,1.587485
16928,47,2025-12-12 17:09:50.213481,2025-12-12 17:09:51.753769,0,0,60,1.540288
