device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
8772,1,2025-12-12 17:08:57.134601,2025-12-12 17:08:58.764059,0,0,59,1.629458
8772,3,2025-12-12 17:08:57.336536,2025-12-12 17:08:58.964004,0,1,59,1.627468
8772,4,2025-12-12 17:08:57.437589,2025-12-12 17:08:58.980024,0,0,59,1.542435
8772,6,2025-12-12 17:08:57.639609,2025-12-12 17:08:59.271623,0,1,59,1.632014
8772,7,2025-12-12 17:08:57.740505,2025-12-12 17:08:59.281191,0,0,59,1.540686
8772,8,2025-12-12 17:08:57.841758,2025-12-12 17:08:59.382437,0,0,59,1.540679
8772,9,2025-12-12 17:08:57.943033,2025-12-12 17:08:59.518246,0,0,59,1.575213
8772,10,2025-12-12 17:08:58.044509,2025-12-12 17:08:59.586345,0,0,60,1.541836
8772,11,2025-12-12 17:08:58.145628,2025-12-12 17:08:59.692280,0,0,60,1.546652
8772,12,2025-12-12 17:08:58.246308,2025-12-12 17:08:59.799136,0,0,60,1.552828
8772,13,2025-12-12 17:08:58.347703,2025-12-12 17:08:59.890125,0,0,60,1.542422
8772,14,2025-12-12 17:08:58.449103,2025-12-12 17:08:59.989764,0,0,60,1.540661
8772,15,2025-12-12 17:08:58.550418,2025-12-12 17:09:00.091980,0,0,60,1.541562
8772,16,2025-12-12 17:08:58.651801,2025-12-12 17:09:00.203701,0,0,60,1.5519
8772,17,2025-12-12 17:08:58.753005,2025-12-12 17:09:00.294071,0,0,60,1.541066
8772,18,2025-12-12 17:08:58.854309,2025-12-12 17:09:00.394471,0,0,60,1.540162
8772,19,2025-12-12 17:08:58.955569,2025-12-12 17:09:00.495974,0,0,60,1.540405
8772,20,2025-12-12 17:08:59.057014,2025-12-12 17:09:00.686105,0,0,60,1.629091
8772,21,2025-12-12 17:08:59.158546,2025-12-12 17:09:00.746111,0,0,60,1.587565
8772,22,2025-12-12 17:08:59.259926,2025-12-12 17:09:00.800806,0,0,60,1.54088
8772,23,2025-12-12 17:08:59.361242,2025-12-12 17:09:00.901720,0,0,59,1.540478
8772,24,2025-12-12 17:08:59.462429,2025-12-12 17:09:01.006699,0,0,60,1.54427
8772,25,2025-12-12 17:08:59.563713,2025-12-12 17:09:01.108237,0,0,60,1.544524
8772,26,2025-12-12 17:08:59.665192,2025-12-12 17:09:01.205198,0,0,60,1.540006
8772,27,2025-12-12 17:08:59.766420,2025-12-12 17:09:01.308079,0,0,60,1.541659
8772,28,2025-12-12 17:08:59.867675,2025-12-12 17:09:01.412521,0,0,60,1.544846
8772,29,2025-12-12 17:08:59.968927,2025-12-12 17:09:01.520109,0,0,60,1.551182
8772,30,2025-12-12 17:09:00.070210,2025-12-12 17:09:01.611070,0,0,60,1.54086
8772,31,2025-12-12 17:09:00.172197,2025-12-12 17:09:01.719679,0,0,59,1.547482
8772,32,2025-12-12 17:09:00.273304,2025-12-12 17:09:01.816668,0,0,60,1.543364
8772,33,2025-12-12 17:09:00.374548,2025-12-12 17:09:01.915302,0,0,60,1.540754
8772,34,2025-12-12 17:09:00.475781,2025-12-12 17:09:02.016379,0,0,60,1.540598
8772,35,2025-12-12 17:09:00.576528,2025-12-12 17:09:02.144682,0,0,60,1.568154
