device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
17212,1,2025-12-12 17:10:37.380366,2025-12-12 17:10:38.928418,0,0,59,1.548052
17212,2,2025-12-12 17:10:37.481320,2025-12-12 17:10:39.029468,0,0,59,1.548148
17212,3,2025-12-12 17:10:37.582569,2025-12-12 17:10:39.154770,0,0,59,1.572201
17212,4,2025-12-12 17:10:37.683796,2025-12-12 17:10:39.225276,0,0,59,1.54148
17212,5,2025-12-12 17:10:37.785043,2025-12-12 17:10:39.326247,0,0,59,1.541204
17212,6,2025-12-12 17:10:37.886277,2025-12-12 17:10:39.429142,0,0,59,1.542865
17212,7,2025-12-12 17:10:37.987573,2025-12-12 17:10:39.529001,0,0,59,1.541428
17212,9,2025-12-12 17:10:38.189672,2025-12-12 17:10:39.828110,0,1,59,1.638438
17212,10,2025-12-12 17:10:38.290544,2025-12-12 17:10:39.833279,0,0,59,1.542735
17212,11,2025-12-12 17:10:38.391690,2025-12-12 17:10:39.933173,0,0,60,1.541483
17212,12,2025-12-12 17:10:38.492512,2025-12-12 17:10:40.044746,0,0,60,1.552234
17212,13,2025-12-12 17:10:38.593394,2025-12-12 17:10:40.142109,0,0,60,1.548715
17212,14,2025-12-12 17:10:38.694590,2025-12-12 17:10:40.257409,0,0,60,1.562819
17212,15,2025-12-12 17:10:38.795842,2025-12-12 17:10:40.401657,0,0,60,1.605815
17212,16,2025-12-12 17:10:38.897115,2025-12-12 17:10:40.440781,0,0,59,1.543666
17212,17,2025-12-12 17:10:38.998394,2025-12-12 17:10:40.542417,0,0,60,1.544023
17212,18,2025-12-12 17:10:39.099634,2025-12-12 17:10:40.641335,0,0,60,1.541701
17212,20,2025-12-12 17:10:39.302236,2025-12-12 17:10:40.965264,0,0,60,1.663028
17212,21,2025-12-12 17:10:39.403522,2025-12-12 17:10:40.964780,0,1,60,1.561258
17212,22,2025-12-12 17:10:39.504752,2025-12-12 17:10:41.045074,0,0,60,1.540322
17212,23,2025-12-12 17:10:39.606005,2025-12-12 17:10:41.147251,0,0,60,1.541246
17212,25,2025-12-12 17:10:39.808512,2025-12-12 17:10:41.364407,0,1,60,1.555895
17212,26,2025-12-12 17:10:39.909583,2025-12-12 17:10:41.450588,0,0,60,1.541005
17212,27,2025-12-12 17:10:40.010711,2025-12-12 17:10:41.551603,0,0,60,1.540892
17212,28,2025-12-12 17:10:40.111830,2025-12-12 17:10:41.711202,0,0,60,1.599372
17212,29,2025-12-12 17:10:40.212599,2025-12-12 17:10:41.752660,0,0,60,1.540061
17212,30,2025-12-12 17:10:40.313478,2025-12-12 17:10:41.854654,0,0,60,1.541176
17212,31,2025-12-12 17:10:40.415381,2025-12-12 17:10:41.958855,0,0,60,1.543474
17212,32,2025-12-12 17:10:40.516226,2025-12-12 17:10:42.057289,0,0,60,1.541063
17212,33,2025-12-12 17:10:40.617840,2025-12-12 17:10:42.161213,0,0,60,1.543373
17212,34,2025-12-12 17:10:40.719144,2025-12-12 17:10:42.261808,0,0,60,1.542664
17212,35,2025-12-12 17:10:40.820273,2025-12-12 17:10:42.361411,0,0,60,1.541138
17212,36,2025-12-12 17:10:40.921429,2025-12-12 17:10:42.463529,0,0,60,1.5421
17212,37,2025-12-12 17:10:41.022640,2025-12-12 17:10:42.563222,0,0,60,1.540582
17212,38,2025-12-12 17:10:41.123769,2025-12-12 17:10:42.664576,0,0,60,1.540807
17212,39,2025-12-12 17:10:41.224901,2025-12-12 17:10:42.765517,0,0,60,1.540616
17212,40,2025-12-12 17:10:41.326800,2025-12-12 17:10:42.867705,0,0,60,1.540905
17212,41,2025-12-12 17:10:41.428248,2025-12-12 17:10:42.968828,0,0,60,1.54058
17212,42,2025-12-12 17:10:41.529522,2025-12-12 17:10:43.072003,0,0,60,1.542481
17212,43,2025-12-12 17:10:41.630858,2025-12-12 17:10:43.172024,0,0,60,1.541166
17212,44,2025-12-12 17:10:41.732126,2025-12-12 17:10:43.309612,0,0,60,1.577486
17212,45,2025-12-12 17:10:41.833393,2025-12-12 17:10:43.374325,0,0,60,1.540932
17212,46,2025-12-12 17:10:41.934749,2025-12-12 17:10:43.505784,0,0,60,1.571035
17212,47,2025-12-12 17:10:42.035999,2025-12-12 17:10:43.578411,0,0,59,1.542412
17212,48,2025-12-12 17:10:42.137315,2025-12-12 17:10:43.679390,0,0,60,1.542075
17212,49,2025-12-12 17:10:42.238615,2025-12-12 17:10:43.780309,0,0,60,1.541694
17212,50,2025-12-12 17:10:42.339835,2025-12-12 17:10:43.880620,0,0,60,1.540785
17212,51,2025-12-12 17:10:42.440876,2025-12-12 17:10:43.981597,0,0,59,1.540721
17212,52,2025-12-12 17:10:42.541761,2025-12-12 17:10:44.082230,0,0,60,1.540469
17212,53,2025-12-12 17:10:42.642841,2025-12-12 17:10:44.184747,0,0,60,1.541906
17212,54,2025-12-12 17:10:42.743912,2025-12-12 17:10:44.284518,0,0,60,1.540606
17212,55,2025-12-12 17:10:42.845140,2025-12-12 17:10:44.385650,0,0,60,1.54051
17212,56,2025-12-12 17:10:42.946389,2025-12-12 17:10:44.488579,0,0,60,1.54219
17212,57,2025-12-12 17:10:43.047662,2025-12-12 17:10:44.589657,0,0,60,1.541995
17212,58,2025-12-12 17:10:43.148895,2025-12-12 17:10:44.688334,0,0,60,1.539439
17212,59,2025-12-12 17:10:43.250132,2025-12-12 17:10:44.791791,0,0,59,1.541659
17212,60,2025-12-12 17:10:43.351372,2025-12-12 17:10:44.897732,0,0,60,1.54636
17212,61,2025-12-12 17:10:43.453217,2025-12-12 17:10:44.994705,0,0,60,1.541488
17212,62,2025-12-12 17:10:43.554162,2025-12-12 17:10:45.094697,0,0,60,1.540535
17212,63,2025-12-12 17:10:43.655409,2025-12-12 17:10:45.196456,0,0,60,1.541047
17212,64,2025-12-12 17:10:43.756791,2025-12-12 17:10:45.298098,0,0,60,1.541307
17212,65,2025-12-12 17:10:43.857802,2025-12-12 17:10:45.403330,0,0,60,1.545528
17212,66,2025-12-12 17:10:43.958594,2025-12-12 17:10:45.511479,0,0,60,1.552885
17212,67,2025-12-12 17:10:44.059319,2025-12-12 17:10:45.607174,0,0,60,1.547855
17212,69,2025-12-12 17:10:44.262011,2025-12-12 17:10:45.889656,0,1,60,1.627645
17212,70,2025-12-12 17:10:44.363506,2025-12-12 17:10:45.915309,0,0,60,1.551803
17212,71,2025-12-12 17:10:44.464774,2025-12-12 17:10:46.016569,0,0,60,1.551795
17212,72,2025-12-12 17:10:44.566016,2025-12-12 17:10:46.121760,0,0,60,1.555744
17212,73,2025-12-12 17:10:44.666751,2025-12-12 17:10:46.253005,0,0,60,1.586254
17212,75,2025-12-12 17:10:44.869020,2025-12-12 17:10:46.606322,0,1,60,1.737302
17212,76,2025-12-12 17:10:44.970293,2025-12-12 17:10:46.610063,0,0,60,1.63977
17212,77,2025-12-12 17:10:45.071540,2025-12-12 17:10:46.617196,0,0,60,1.545656
17212,78,2025-12-12 17:10:45.172911,2025-12-12 17:10:46.723160,0,0,60,1.550249
17212,79,2025-12-12 17:10:45.274319,2025-12-12 17:10:46.822248,0,0,60,1.547929
17212,80,2025-12-12 17:10:45.375458,2025-12-12 17:10:46.926405,0,0,59,1.550947
17212,81,2025-12-12 17:10:45.476560,2025-12-12 17:10:47.024145,0,0,60,1.547585
17212,82,2025-12-12 17:10:45.577648,2025-12-12 17:10:47.136712,0,0,60,1.559064
17212,83,2025-12-12 17:10:45.678668,2025-12-12 17:10:47.222159,0,0,60,1.543491
17212,84,2025-12-12 17:10:45.780132,2025-12-12 17:10:47.320544,0,0,60,1.540412
17212,85,2025-12-12 17:10:45.881407,2025-12-12 17:10:47.422174,0,0,60,1.540767
17212,86,2025-12-12 17:10:45.982760,2025-12-12 17:10:47.525299,0,0,60,1.542539
17212,87,2025-12-12 17:10:46.084019,2025-12-12 17:10:47.627889,0,0,59,1.54387
17212,88,2025-12-12 17:10:46.185292,2025-12-12 17:10:47.769511,0,0,60,1.584219
17212,89,2025-12-12 17:10:46.286569,2025-12-12 17:10:47.829128,0,0,60,1.542559
17212,90,2025-12-12 17:10:46.387869,2025-12-12 17:10:47.948396,0,0,59,1.560527
17212,91,2025-12-12 17:10:46.489886,2025-12-12 17:10:48.046623,0,0,60,1.556737
17212,94,2025-12-12 17:10:46.792897,2025-12-12 17:10:48.447577,0,0,60,1.65468
17212,95,2025-12-12 17:10:46.894075,2025-12-12 17:10:48.444073,0,1,60,1.549998
17212,96,2025-12-12 17:10:46.995320,2025-12-12 17:10:48.547386,0,0,60,1.552066
17212,97,2025-12-12 17:10:47.096354,2025-12-12 17:10:48.637462,0,0,60,1.541108
17212,98,2025-12-12 17:10:47.197627,2025-12-12 17:10:48.839804,0,0,60,1.642177
17212,99,2025-12-12 17:10:47.298724,2025-12-12 17:10:48.850235,0,0,60,1.551511
17212,100,2025-12-12 17:10:47.400014,2025-12-12 17:10:48.952252,0,0,61,1.552238
17212,101,2025-12-12 17:10:47.501256,2025-12-12 17:10:49.049419,0,0,61,1.548163
17212,102,2025-12-12 17:10:47.602485,2025-12-12 17:10:49.144330,0,0,61,1.541845
17212,103,2025-12-12 17:10:47.703735,2025-12-12 17:10:49.363891,0,0,61,1.660156
17212,104,2025-12-12 17:10:47.805109,2025-12-12 17:10:49.395197,0,0,61,1.590088
17212,105,2025-12-12 17:10:47.906390,2025-12-12 17:10:49.457682,0,0,61,1.551292
17212,106,2025-12-12 17:10:48.007165,2025-12-12 17:10:49.567399,0,0,60,1.560234
17212,107,2025-12-12 17:10:48.108335,2025-12-12 17:10:49.661490,0,0,61,1.553155
17212,108,2025-12-12 17:10:48.209366,2025-12-12 17:10:49.750443,0,0,61,1.541077
17212,109,2025-12-12 17:10:48.310655,2025-12-12 17:10:49.852818,0,0,61,1.542163
