device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
17124,1,2025-12-12 17:15:41.526203,2025-12-12 17:15:43.240740,0,0,59,1.714537
17124,2,2025-12-12 17:15:41.627369,2025-12-12 17:15:43.268808,0,0,59,1.641439
17124,3,2025-12-12 17:15:41.728662,2025-12-12 17:15:43.369712,0,0,59,1.64105
17124,4,2025-12-12 17:15:41.829902,2025-12-12 17:15:43.470779,0,0,59,1.640877
17124,5,2025-12-12 17:15:41.931120,2025-12-12 17:15:43.623007,0,0,59,1.691887
17124,6,2025-12-12 17:15:42.032424,2025-12-12 17:15:43.674005,0,0,59,1.641581
17124,7,2025-12-12 17:15:42.134088,2025-12-12 17:15:43.852096,0,0,59,1.718008
17124,8,2025-12-12 17:15:42.235642,2025-12-12 17:15:43.885338,0,0,59,1.649696
17124,9,2025-12-12 17:15:42.336915,2025-12-12 17:15:43.977648,0,0,59,1.640733
17124,10,2025-12-12 17:15:42.438104,2025-12-12 17:15:44.080461,0,0,60,1.642357
17124,11,2025-12-12 17:15:42.539450,2025-12-12 17:15:44.218371,0,0,60,1.678921
17124,12,2025-12-12 17:15:42.640593,2025-12-12 17:15:44.283956,0,0,60,1.643363
17124,13,2025-12-12 17:15:42.741973,2025-12-12 17:15:44.384217,0,0,60,1.642244
17124,14,2025-12-12 17:15:42.843217,2025-12-12 17:15:44.484130,0,0,60,1.640913
17124,15,2025-12-12 17:15:42.944473,2025-12-12 17:15:44.586892,0,0,60,1.642419
17124,16,2025-12-12 17:15:43.045723,2025-12-12 17:15:44.686337,0,0,60,1.640614
17124,17,2025-12-12 17:15:43.146994,2025-12-12 17:15:44.824850,0,0,60,1.677856
17124,18,2025-12-12 17:15:43.248493,2025-12-12 17:15:44.892127,0,0,60,1.643634
17124,19,2025-12-12 17:15:43.349980,2025-12-12 17:15:44.994380,0,0,60,1.6444
17124,20,2025-12-12 17:15:43.451979,2025-12-12 17:15:45.096140,0,0,59,1.644161
17124,21,2025-12-12 17:15:43.553292,2025-12-12 17:15:45.296451,0,0,60,1.743159
17124,22,2025-12-12 17:15:43.661319,2025-12-12 17:15:45.325550,0,0,60,1.664231
17124,23,2025-12-12 17:15:43.785979,2025-12-12 17:15:45.427120,0,0,60,1.641141
17124,24,2025-12-12 17:15:43.887379,2025-12-12 17:15:45.592720,0,0,60,1.705341
17124,25,2025-12-12 17:15:43.988745,2025-12-12 17:15:45.629631,0,0,60,1.640886
17124,26,2025-12-12 17:15:44.090107,2025-12-12 17:15:45.731665,0,0,60,1.641558
17124,27,2025-12-12 17:15:44.191072,2025-12-12 17:15:45.833369,0,0,59,1.642297
17124,28,2025-12-12 17:15:44.292643,2025-12-12 17:15:45.935192,0,0,60,1.642549
17124,29,2025-12-12 17:15:44.394232,2025-12-12 17:15:46.141446,0,0,60,1.747214
17124,30,2025-12-12 17:15:44.495487,2025-12-12 17:15:46.186584,0,0,60,1.691097
