device_id,seq,timestamp,arrival_time,duplicate_flag,gap_flag,payload_len,network_delay_s
16820,1,2025-12-12 17:17:07.725153,2025-12-12 17:17:09.457401,0,0,59,1.732248
16820,2,2025-12-12 17:17:07.826383,2025-12-12 17:17:09.467136,0,0,59,1.640753
16820,3,2025-12-12 17:17:07.927541,2025-12-12 17:17:09.567373,0,0,59,1.639832
16820,4,2025-12-12 17:17:08.028772,2025-12-12 17:17:09.668751,0,0,59,1.639979
16820,5,2025-12-12 17:17:08.130115,2025-12-12 17:17:09.770418,0,0,59,1.640303
16820,6,2025-12-12 17:17:08.231003,2025-12-12 17:17:09.871444,0,0,59,1.640441
16820,7,2025-12-12 17:17:08.332505,2025-12-12 17:17:09.975491,0,0,59,1.642986
16820,8,2025-12-12 17:17:08.433896,2025-12-12 17:17:10.075697,0,0,59,1.641801
16820,9,2025-12-12 17:17:08.535161,2025-12-12 17:17:10.175737,0,0,59,1.640576
16820,10,2025-12-12 17:17:08.636456,2025-12-12 17:17:10.276815,0,0,60,1.640359
16820,11,2025-12-12 17:17:08.737304,2025-12-12 17:17:10.377642,0,0,60,1.640338
16820,12,2025-12-12 17:17:08.838466,2025-12-12 17:17:10.481268,0,0,60,1.642802
16820,13,2025-12-12 17:17:08.939229,2025-12-12 17:17:10.586128,0,0,60,1.646899
16820,14,2025-12-12 17:17:09.040408,2025-12-12 17:17:10.681414,0,0,60,1.641006
16820,15,2025-12-12 17:17:09.141507,2025-12-12 17:17:10.782593,0,0,60,1.641086
16820,16,2025-12-12 17:17:09.242484,2025-12-12 17:17:10.882622,0,0,60,1.640138
16820,17,2025-12-12 17:17:09.343887,2025-12-12 17:17:10.985493,0,0,59,1.641606
16820,18,2025-12-12 17:17:09.445136,2025-12-12 17:17:11.085362,0,0,60,1.640226
16820,19,2025-12-12 17:17:09.546100,2025-12-12 17:17:11.187483,0,0,60,1.641383
16820,20,2025-12-12 17:17:09.647363,2025-12-12 17:17:11.289304,0,0,60,1.641941
16820,21,2025-12-12 17:17:09.748314,2025-12-12 17:17:11.474812,0,0,60,1.726498
16820,22,2025-12-12 17:17:09.849349,2025-12-12 17:17:11.505339,0,0,60,1.65599
16820,23,2025-12-12 17:17:09.950622,2025-12-12 17:17:11.594586,0,0,60,1.643964
16820,24,2025-12-12 17:17:10.052400,2025-12-12 17:17:11.707447,0,0,59,1.655047
16820,25,2025-12-12 17:17:10.154284,2025-12-12 17:17:11.797144,0,0,59,1.64286
16820,26,2025-12-12 17:17:10.255755,2025-12-12 17:17:11.899501,0,0,60,1.643746
16820,27,2025-12-12 17:17:10.356554,2025-12-12 17:17:11.996929,0,0,60,1.640375
16820,28,2025-12-12 17:17:10.457407,2025-12-12 17:17:12.096957,0,0,60,1.63955
